Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
2015-07-19,1.07,168164.47,4866.47,101983.73,15100.98,46213.29,25201.47,18741.75,2270.07,conventional,2015,Indianapolis
2015-07-12,1.05,161431.59,4181.35,101947.17,7053.06,48250.01,27061.56,20240.11,948.34,conventional,2015,Indianapolis
2015-07-05,1.05,190716.43,4890.33,119457.27,13495.86,52872.97,30631.37,21037.53,1204.07,conventional,2015,Indianapolis
2015-06-28,0.95,198267.13,5514.89,121148.6,9267.12,62336.52,34863.23,26114.84,1358.45,conventional,2015,Indianapolis
2015-06-21,1.03,205199.16,7214.14,124628.24,14564.3,58792.48,33861.06,23155.13,1776.29,conventional,2015,Indianapolis
2015-06-14,1.15,173545.33,10382.27,97079.96,13744.21,52338.89,33478.56,17581.12,1279.21,conventional,2015,Indianapolis
2015-06-07,1.28,155730.59,16121.1,80781.48,10648.98,48179.03,30541.64,15866.46,1770.93,conventional,2015,Indianapolis
2015-05-31,1.37,142817.83,13199.86,80053.62,6630.76,42933.59,26714.31,15126.47,1092.81,conventional,2015,Indianapolis
2015-05-24,1.29,168797.97,19662.17,92856.9,14814.07,41464.83,26023.27,12630.31,2811.25,conventional,2015,Indianapolis
2015-05-17,1.26,164076.81,18666.08,89510.92,16162.78,39737.03,21260.58,16314.28,2162.17,conventional,2015,Indianapolis
2015-05-10,1.06,195532.38,16899.58,127193.06,5271.2,46168.54,23578.29,22228.41,361.84,conventional,2015,Indianapolis
2015-05-03,1.13,178889.83,18025.82,113204.3,7488.56,40171.15,21559.51,17453.1,1158.54,conventional,2015,Indianapolis
2015-04-26,1.24,158499.41,12319.28,88398.02,16641.02,41141.09,23192.65,14397.12,3551.32,conventional,2015,Indianapolis
2015-04-19,1.08,179103.3,12091.85,106308.89,10136.69,50565.87,35778.37,13533.9,1253.6,conventional,2015,Indianapolis
2015-04-12,1.15,146422.18,13496.9,86722.03,2457.5,43745.75,33143.47,10414.35,187.93,conventional,2015,Indianapolis
2015-04-05,1.17,151260.15,12623.45,95213.63,2843.96,40579.11,33761.92,6720.88,96.31,conventional,2015,Indianapolis
2015-03-29,1.09,161288.59,5382.76,97691.27,8095.81,50118.75,37465.78,11727.21,925.76,conventional,2015,Indianapolis
2015-03-22,1.11,160557.81,3961.0,102319.13,15542.64,38735.04,19721.51,16305.28,2708.25,conventional,2015,Indianapolis
2015-03-15,1.21,140487.57,4942.49,88080.11,5551.28,41913.69,24140.96,16954.05,818.68,conventional,2015,Indianapolis
2015-03-08,1.07,160438.38,6082.65,97697.59,10846.32,45811.82,27937.4,15551.62,2322.8,conventional,2015,Indianapolis
2015-03-01,1.13,169556.49,4876.24,110740.95,14372.16,39567.14,22401.71,14728.68,2436.75,conventional,2015,Indianapolis
2015-02-22,1.34,127501.04,4269.36,80442.92,5161.84,37626.92,22828.92,13884.93,913.07,conventional,2015,Indianapolis
2015-02-15,1.3,121767.82,5833.67,75495.03,4664.15,35774.97,22442.7,12428.29,903.98,conventional,2015,Indianapolis
2015-02-08,0.98,158792.02,7650.86,109166.71,8455.43,33519.02,18968.55,12562.27,1988.2,conventional,2015,Indianapolis
2015-02-01,0.92,245352.56,7245.61,181784.28,14761.53,41561.14,20669.59,18130.75,2760.8,conventional,2015,Indianapolis
2015-01-25,1.06,149473.79,3642.56,108152.4,724.5,36954.33,21963.56,14952.61,38.16,conventional,2015,Indianapolis
2015-01-18,1.14,149319.82,2910.77,103890.9,2048.78,40469.37,22405.47,17913.92,149.98,conventional,2015,Indianapolis
2015-01-11,1.25,138617.04,3024.88,100509.97,1771.71,33310.48,18466.87,14765.56,78.05,conventional,2015,Indianapolis
2015-01-04,1.02,160130.15,4007.41,118435.79,1201.5,36485.45,20325.41,16160.04,0.0,conventional,2015,Indianapolis
2015-12-27,0.99,132982.84,91470.46,7688.79,514.7,33308.89,15300.85,18008.04,0.0,conventional,2015,Jacksonville
2015-12-20,1.19,95935.66,63053.15,6544.15,241.09,26097.27,16151.43,9940.6,5.24,conventional,2015,Jacksonville
2015-12-13,0.96,140036.16,100533.31,8913.72,199.12,30390.01,11312.69,19064.31,13.01,conventional,2015,Jacksonville
2015-12-06,1.19,93337.13,65041.02,7716.82,703.2,19876.09,8770.31,11105.78,0.0,conventional,2015,Jacksonville
2015-11-29,0.96,121236.54,85341.93,7840.61,266.31,27787.69,7638.25,20149.44,0.0,conventional,2015,Jacksonville
2015-11-22,0.98,115300.79,77130.61,8054.18,301.94,29814.06,10738.71,19075.35,0.0,conventional,2015,Jacksonville
2015-11-15,1.25,90999.05,57764.9,7319.36,998.99,24915.8,12498.87,12406.71,10.22,conventional,2015,Jacksonville
2015-11-08,1.25,94495.69,62219.27,7707.94,411.4,24157.08,12761.19,11395.89,0.0,conventional,2015,Jacksonville
2015-11-01,0.97,162559.72,110439.42,11892.01,995.43,39232.86,14379.48,24853.38,0.0,conventional,2015,Jacksonville
2015-10-25,1.22,98097.37,61125.82,8956.16,796.53,27218.86,19339.98,7878.88,0.0,conventional,2015,Jacksonville
2015-10-18,1.25,92599.79,57713.02,9666.15,834.92,24385.7,14116.28,10269.42,0.0,conventional,2015,Jacksonville
2015-10-11,0.99,141875.2,93556.4,12101.67,1201.18,35015.95,14261.06,20754.89,0.0,conventional,2015,Jacksonville
2015-10-04,0.99,153146.21,102479.0,13922.67,537.65,36206.89,14925.09,21281.8,0.0,conventional,2015,Jacksonville
2015-09-27,1.27,92325.73,52301.92,14641.98,1047.02,24334.81,14588.26,9746.55,0.0,conventional,2015,Jacksonville
2015-09-20,0.99,157688.29,97864.33,21665.96,447.77,37710.23,17060.74,20649.49,0.0,conventional,2015,Jacksonville
2015-09-13,1.24,102870.89,55192.87,19471.72,461.14,27745.16,18430.6,9314.56,0.0,conventional,2015,Jacksonville
2015-09-06,0.98,179837.71,109912.85,23440.35,1561.01,44923.5,20609.55,24313.95,0.0,conventional,2015,Jacksonville
2015-08-30,1.26,116109.0,64015.75,19572.08,657.28,31863.89,20460.51,11403.38,0.0,conventional,2015,Jacksonville
2015-08-23,1.25,111825.39,60641.9,19269.77,731.09,31182.63,20588.04,10594.59,0.0,conventional,2015,Jacksonville
2015-08-16,1.25,107523.14,60507.19,16156.31,697.22,30162.42,19619.87,10514.58,27.97,conventional,2015,Jacksonville
2015-08-09,0.99,188720.77,121358.64,22750.53,668.99,43942.61,21556.41,22386.2,0.0,conventional,2015,Jacksonville
2015-08-02,1.24,112332.05,63302.99,19717.01,759.06,28552.99,19135.05,9417.94,0.0,conventional,2015,Jacksonville
2015-07-26,1.25,112997.27,69032.32,19637.03,619.03,23708.89,18522.5,5186.39,0.0,conventional,2015,Jacksonville
2015-07-19,1.0,173741.3,111744.79,24068.98,647.13,37280.4,17718.5,19561.9,0.0,conventional,2015,Jacksonville
2015-07-12,1.22,110964.6,62590.29,18465.56,584.22,29324.53,19289.35,10035.18,0.0,conventional,2015,Jacksonville
2015-07-05,0.95,211960.25,132207.91,27446.0,1193.27,51113.07,31922.01,19191.06,0.0,conventional,2015,Jacksonville
2015-06-28,1.16,135739.94,78066.95,19522.69,866.73,37283.57,29903.31,7380.26,0.0,conventional,2015,Jacksonville
2015-06-21,0.95,192111.32,118742.11,23814.65,1147.34,48407.22,26218.22,22189.0,0.0,conventional,2015,Jacksonville
2015-06-14,1.2,129526.61,72175.96,13979.81,2356.55,41014.29,30968.84,10045.45,0.0,conventional,2015,Jacksonville
2015-06-07,0.98,190396.8,132109.76,13656.8,710.02,43920.22,24338.56,19581.66,0.0,conventional,2015,Jacksonville
2015-05-31,1.24,128105.43,86553.01,7980.5,615.86,32956.06,22617.48,10338.58,0.0,conventional,2015,Jacksonville
2015-05-24,1.0,195410.86,139484.96,13258.26,1049.26,41618.38,20782.4,20835.98,0.0,conventional,2015,Jacksonville
2015-05-17,1.22,120930.26,81751.17,8351.79,524.46,30302.84,19947.77,10355.07,0.0,conventional,2015,Jacksonville
2015-05-10,1.24,125605.25,85005.28,8543.63,625.5,31430.84,22038.43,9392.41,0.0,conventional,2015,Jacksonville
2015-05-03,0.96,254514.32,185046.86,16450.96,1347.25,51669.25,25088.83,26430.42,150.0,conventional,2015,Jacksonville
2015-04-26,1.21,127939.11,87231.57,9218.89,595.04,30893.61,21798.68,9094.93,0.0,conventional,2015,Jacksonville
2015-04-19,1.17,124795.93,81015.05,8893.31,650.56,34237.01,24494.31,9742.7,0.0,conventional,2015,Jacksonville
2015-04-12,0.99,180970.46,132039.44,13392.51,645.1,34893.41,17504.21,17389.2,0.0,conventional,2015,Jacksonville
2015-04-05,1.1,146744.37,105691.56,11012.21,848.18,29192.42,16686.17,12506.25,0.0,conventional,2015,Jacksonville
2015-03-29,1.2,109050.11,74529.93,8432.63,861.41,25226.14,17583.62,7642.52,0.0,conventional,2015,Jacksonville
2015-03-22,0.96,185570.06,136390.88,13642.52,613.36,34923.3,19581.38,15341.92,0.0,conventional,2015,Jacksonville
2015-03-15,1.27,110128.66,76237.55,8987.99,999.8,23903.32,17130.38,6772.94,0.0,conventional,2015,Jacksonville
2015-03-08,1.24,112487.2,77300.18,8997.99,745.39,25443.64,19549.59,5894.05,0.0,conventional,2015,Jacksonville
2015-03-01,1.01,167254.64,121358.37,13685.85,570.69,31639.73,17059.55,14580.18,0.0,conventional,2015,Jacksonville
2015-02-22,1.1,121048.7,79840.95,10684.39,1447.09,29076.27,21773.29,7302.98,0.0,conventional,2015,Jacksonville
2015-02-15,1.24,105176.25,70695.14,9457.72,595.88,24427.51,15354.4,9073.11,0.0,conventional,2015,Jacksonville
2015-02-08,1.21,91840.75,62181.18,9886.68,375.65,19397.24,11016.44,8380.8,0.0,conventional,2015,Jacksonville
2015-02-01,0.92,237910.63,171139.21,22525.96,1299.6,42945.86,20816.49,22129.37,0.0,conventional,2015,Jacksonville
2015-01-25,1.2,109940.55,66985.59,14505.13,523.89,27925.94,16753.47,11172.47,0.0,conventional,2015,Jacksonville
2015-01-18,1.27,99496.16,57479.2,16442.71,513.69,25060.56,14684.19,10376.37,0.0,conventional,2015,Jacksonville
2015-01-11,1.2,99757.17,57635.74,17025.48,529.41,24566.54,14862.7,9703.84,0.0,conventional,2015,Jacksonville
2015-01-04,0.97,153506.84,105203.79,19147.78,468.7,28686.57,13653.15,15033.42,0.0,conventional,2015,Jacksonville
2015-12-27,0.83,292707.14,135799.94,93317.46,4977.64,58612.1,34675.97,23936.13,0.0,conventional,2015,LasVegas
2015-12-20,0.96,232294.71,96355.05,77086.11,4749.61,54103.94,34992.96,19110.98,0.0,conventional,2015,LasVegas
2015-12-13,0.95,216119.35,101042.61,68490.51,4942.71,41643.52,33834.13,7809.39,0.0,conventional,2015,LasVegas
2015-12-06,0.89,244024.83,94777.64,107758.8,10794.34,30694.05,30201.26,492.79,0.0,conventional,2015,LasVegas
2015-11-29,0.95,205476.61,88653.67,81160.21,5227.59,30435.14,29475.24,959.9,0.0,conventional,2015,LasVegas
2015-11-22,0.98,215985.17,87241.86,91574.86,3926.84,33241.61,31653.96,1587.65,0.0,conventional,2015,LasVegas
2015-11-15,0.95,247795.44,100856.23,106817.36,4614.58,35507.27,33636.41,1870.86,0.0,conventional,2015,LasVegas
2015-11-08,0.92,237248.22,119810.22,74648.59,5456.06,37333.35,36573.68,759.67,0.0,conventional,2015,LasVegas
2015-11-01,0.99,230414.44,87202.7,94900.43,12912.69,35398.62,34277.25,1121.37,0.0,conventional,2015,LasVegas
2015-10-25,0.98,245167.14,79873.47,115618.11,14217.03,35458.53,33684.23,1774.3,0.0,conventional,2015,LasVegas
2015-10-18,0.91,279364.03,108979.09,126743.26,4681.66,38960.02,37274.27,1685.75,0.0,conventional,2015,LasVegas
2015-10-11,0.94,268709.29,62866.32,155590.5,13357.96,36894.51,33903.57,2990.94,0.0,conventional,2015,LasVegas
2015-10-04,0.97,269072.2,69916.72,154943.93,5551.93,38659.62,30931.87,7727.75,0.0,conventional,2015,LasVegas
2015-09-27,0.97,272925.76,63209.79,170341.44,4057.49,35317.04,31037.22,4279.82,0.0,conventional,2015,LasVegas
2015-09-20,0.97,284247.2,70945.65,163822.19,5225.21,44254.15,35941.12,8313.03,0.0,conventional,2015,LasVegas
2015-09-13,0.88,346994.49,82171.46,179103.0,11064.14,74655.89,31703.25,42952.64,0.0,conventional,2015,LasVegas
2015-09-06,1.02,311124.27,123361.73,128141.12,7149.5,52471.92,38692.25,13779.67,0.0,conventional,2015,LasVegas
2015-08-30,1.09,284309.17,114660.27,124423.82,6958.54,38266.54,37518.56,747.98,0.0,conventional,2015,LasVegas
2015-08-23,1.06,261084.13,131414.8,84541.6,4561.64,40566.09,38541.74,2024.35,0.0,conventional,2015,LasVegas
2015-08-16,0.96,314774.36,110442.18,136169.01,7799.26,60363.91,48127.04,12236.87,0.0,conventional,2015,LasVegas
2015-08-09,0.96,353118.24,117882.58,163299.76,8925.51,63010.39,41697.82,21312.57,0.0,conventional,2015,LasVegas
2015-08-02,1.09,272441.01,137413.89,79606.69,6250.99,49169.44,38914.95,10254.49,0.0,conventional,2015,LasVegas
2015-07-26,1.06,272267.5,137702.81,75823.92,8654.82,50085.95,41514.45,8571.5,0.0,conventional,2015,LasVegas
2015-07-19,1.03,269642.38,131325.7,78566.88,5011.33,54738.47,44134.02,10604.45,0.0,conventional,2015,LasVegas
2015-07-12,1.02,277827.44,136319.06,83225.67,5024.08,53258.63,41822.44,11436.19,0.0,conventional,2015,LasVegas
2015-07-05,1.05,332735.24,147937.64,100709.15,6281.59,77806.86,63540.12,14266.74,0.0,conventional,2015,LasVegas
2015-06-28,1.01,293408.89,138921.52,86492.67,4334.64,63660.06,52651.46,11008.6,0.0,conventional,2015,LasVegas
2015-06-21,0.9,338638.8,128876.23,126683.91,4219.33,78859.33,58695.06,20164.27,0.0,conventional,2015,LasVegas
2015-06-14,0.88,389599.87,145932.79,161219.75,3768.89,78678.44,45747.4,32931.04,0.0,conventional,2015,LasVegas
2015-06-07,1.02,335693.08,146782.32,112611.12,5234.25,71065.39,47209.35,23856.04,0.0,conventional,2015,LasVegas
2015-05-31,1.03,285741.48,134269.07,84841.82,8253.99,58376.6,41385.11,16991.49,0.0,conventional,2015,LasVegas
2015-05-24,0.98,293059.1,152869.01,83857.08,4566.03,51766.98,40849.99,10916.99,0.0,conventional,2015,LasVegas
2015-05-17,0.95,279843.22,144311.49,84178.93,3609.37,47743.43,34337.21,13406.22,0.0,conventional,2015,LasVegas
2015-05-10,0.98,325085.14,148053.33,117101.65,4266.19,55663.97,36501.34,19162.63,0.0,conventional,2015,LasVegas
2015-05-03,0.94,406840.38,146068.11,188533.85,6101.01,66137.41,37775.36,28362.05,0.0,conventional,2015,LasVegas
2015-04-26,0.88,334718.74,133307.7,132942.52,5032.11,63436.41,39250.19,24170.94,15.28,conventional,2015,LasVegas
2015-04-19,0.82,336520.6,206745.02,66506.38,7618.69,55650.51,34413.09,21237.42,0.0,conventional,2015,LasVegas
2015-04-12,0.76,369817.99,245368.93,69484.66,4229.89,50734.51,32104.77,18629.74,0.0,conventional,2015,LasVegas
2015-04-05,0.81,360356.29,226614.58,76597.83,6194.31,50949.57,38773.41,12176.16,0.0,conventional,2015,LasVegas
2015-03-29,0.84,354048.59,194240.37,104621.47,7463.43,47723.32,39098.87,8624.45,0.0,conventional,2015,LasVegas
2015-03-22,0.9,311228.44,151597.02,115109.24,5684.01,38838.17,38187.21,650.96,0.0,conventional,2015,LasVegas
2015-03-15,1.07,261650.41,112120.65,108345.08,5897.76,35286.92,34915.51,371.41,0.0,conventional,2015,LasVegas
2015-03-08,1.01,291046.81,114868.1,132275.9,5339.34,38563.47,38263.99,299.48,0.0,conventional,2015,LasVegas
2015-03-01,1.05,293036.34,92829.75,151163.75,12440.57,36602.27,35745.05,857.22,0.0,conventional,2015,LasVegas
2015-02-22,1.16,242732.32,98669.04,103066.3,4731.85,36265.13,36112.87,152.26,0.0,conventional,2015,LasVegas
2015-02-15,1.12,255465.26,101363.74,111729.04,3869.22,38503.26,38196.57,306.69,0.0,conventional,2015,LasVegas
2015-02-08,1.01,318770.67,108258.88,162192.25,4610.86,43708.68,42743.96,964.72,0.0,conventional,2015,LasVegas
2015-02-01,0.94,370223.11,144461.66,185057.29,4255.15,36449.01,35205.21,1243.8,0.0,conventional,2015,LasVegas
2015-01-25,1.06,249509.99,114584.67,98937.17,3874.78,32113.37,31833.66,279.71,0.0,conventional,2015,LasVegas
2015-01-18,1.06,233186.09,100191.96,94930.69,4887.89,33175.55,32897.59,277.96,0.0,conventional,2015,LasVegas
2015-01-11,0.93,274481.48,126092.05,101653.19,9591.88,37144.36,36874.44,269.92,0.0,conventional,2015,LasVegas
2015-01-04,0.8,317861.35,134003.07,120628.37,4591.23,58638.68,58126.59,512.09,0.0,conventional,2015,LasVegas
2015-12-27,0.8,2326942.14,976982.58,455203.42,86202.11,808554.03,722787.61,74359.03,11407.39,conventional,2015,LosAngeles
2015-12-20,0.85,2149872.45,870581.1,396515.66,96111.9,786663.79,681332.22,94921.87,10409.7,conventional,2015,LosAngeles
2015-12-13,0.74,2690296.07,1072331.45,456120.56,67975.05,1093869.01,962784.81,123270.26,7813.94,conventional,2015,LosAngeles
2015-12-06,0.66,3048290.53,1204232.39,682692.02,64728.33,1096637.79,997845.83,92324.72,6467.24,conventional,2015,LosAngeles
2015-11-29,0.83,2156008.93,833468.11,501667.47,70943.62,749929.73,681435.37,61342.99,7151.37,conventional,2015,LosAngeles
2015-11-22,0.81,2268076.38,886079.66,558302.72,75963.22,747730.78,676325.88,64489.99,6914.91,conventional,2015,LosAngeles
2015-11-15,0.74,2828361.9,1281378.91,661936.25,70734.46,814312.28,763322.82,44152.29,6837.17,conventional,2015,LosAngeles
2015-11-08,0.84,2621078.31,1314856.37,702841.97,75385.11,527994.86,492713.56,29335.02,5946.28,conventional,2015,LosAngeles
2015-11-01,0.89,2617806.65,1232603.24,914725.31,74252.61,396225.49,378048.56,13371.54,4805.39,conventional,2015,LosAngeles
2015-10-25,0.95,2327634.45,974251.62,925306.32,78774.2,349302.31,341731.29,3774.75,3796.27,conventional,2015,LosAngeles
2015-10-18,0.89,2661345.12,1045819.2,1169758.16,78303.54,367464.22,358998.74,6303.21,2162.27,conventional,2015,LosAngeles
2015-10-11,0.92,2591981.76,1014382.6,1205553.71,74862.42,297183.03,280841.88,13203.35,3137.8,conventional,2015,LosAngeles
2015-10-04,0.98,2278629.09,798046.49,1120569.37,86683.25,273329.98,251924.68,17899.44,3505.86,conventional,2015,LosAngeles
2015-09-27,0.9,2674658.54,1004429.55,1305809.85,81864.64,282554.5,268104.31,9642.69,4807.5,conventional,2015,LosAngeles
2015-09-20,0.99,2392448.9,1024117.14,947562.49,118706.07,302063.2,284791.57,12275.43,4996.2,conventional,2015,LosAngeles
2015-09-13,0.98,2549512.5,1076046.71,1079298.4,97210.13,296957.26,226956.87,64067.31,5933.08,conventional,2015,LosAngeles
2015-09-06,0.92,2983163.34,1809743.28,738938.41,90624.69,343856.96,312763.93,26701.71,4391.32,conventional,2015,LosAngeles
2015-08-30,0.9,3037663.98,2084250.55,503077.81,86574.37,363761.25,357387.32,3503.63,2870.3,conventional,2015,LosAngeles
2015-08-23,1.03,2604991.25,1687625.73,538010.14,92245.94,287109.44,279700.22,3994.61,3414.61,conventional,2015,LosAngeles
2015-08-16,0.93,2943218.77,2040657.52,516718.52,79890.52,305952.21,301831.12,760.09,3361.0,conventional,2015,LosAngeles
2015-08-09,0.94,3371114.14,2176899.72,813280.77,69168.37,311765.28,304882.47,4251.42,2631.39,conventional,2015,LosAngeles
2015-08-02,1.0,2742211.46,1883744.01,503247.72,58532.61,296687.12,291524.01,2991.1,2172.01,conventional,2015,LosAngeles
2015-07-26,0.95,2893887.74,2052103.6,440413.6,79478.59,321891.95,316322.88,2936.81,2632.26,conventional,2015,LosAngeles
2015-07-19,1.02,2614726.11,1801294.72,417289.56,89206.49,306935.34,290890.18,13264.37,2780.79,conventional,2015,LosAngeles
2015-07-12,1.03,2652480.7,1707544.28,548712.47,83398.45,312825.5,298568.77,11398.26,2858.47,conventional,2015,LosAngeles
2015-07-05,0.96,3435374.51,2373501.16,564583.23,99097.11,398193.01,377663.89,17234.66,3294.46,conventional,2015,LosAngeles
2015-06-28,0.94,2921148.91,2073077.35,419199.06,75759.53,353112.97,336537.82,13953.67,2621.48,conventional,2015,LosAngeles
2015-06-21,0.91,3040023.34,2133616.93,473295.46,79616.07,353494.88,334560.23,15484.32,3450.33,conventional,2015,LosAngeles
2015-06-14,0.79,3689140.93,2747257.69,497878.86,69556.02,374448.36,357012.13,14619.41,2816.82,conventional,2015,LosAngeles
2015-06-07,0.84,3261844.41,2356669.17,447751.9,71705.74,385717.6,367627.51,14651.88,3438.21,conventional,2015,LosAngeles
2015-05-31,0.85,3196936.02,2355022.1,455405.46,76580.26,309928.2,292423.13,14480.99,3024.08,conventional,2015,LosAngeles
2015-05-24,0.97,2853904.6,2013195.78,465604.19,73414.62,301690.01,283662.09,14885.79,3142.13,conventional,2015,LosAngeles
2015-05-17,0.98,2557700.83,1817736.96,390302.38,54789.31,294872.18,280916.4,11067.18,2888.6,conventional,2015,LosAngeles
2015-05-10,0.78,3553642.53,2743972.44,390901.84,60232.29,358535.96,345073.29,10675.7,2786.97,conventional,2015,LosAngeles
2015-05-03,0.78,4015563.02,2914047.44,670161.4,61569.48,369784.7,356360.42,11566.37,1857.91,conventional,2015,LosAngeles
2015-04-26,1.02,2355703.98,1567937.53,427885.78,62487.28,297393.39,280321.62,15427.14,1644.63,conventional,2015,LosAngeles
2015-04-19,0.93,2901188.07,2029025.26,487491.5,58423.48,326247.83,279355.95,45364.01,1527.87,conventional,2015,LosAngeles
